adj.P.Val.SCoV.over.Mock	geneSymbol	Log.P.Value.SCoV.over.Mock	logFC.SCoV.over.Mock
0.041090431	TP53I11	18.00008911	2.322705647
0.756130436	SUPT7L	1.663878673	0.25045519
0.257367223	PHLDA1	7.591204241	-0.552128799
0.037540028	CRB3	18.54036813	1.516803703
0.015087614	TRPM6	24.07999248	4.202257109
0.008301354	RPAIN	27.91712745	8.18854419
0.056039745	XIRP1	16.21083773	2.963261778
0.271336942	SELENOK	7.295211513	0.838190097
0.181567326	TUB	9.512740096	-1.194636948
0.768613348	IFNAR1	1.568011618	-0.432052289
0.738548841	DYRK2	1.795862736	0.331305922
0.04331977	PDE4B	17.6967793	-1.814383713
0.051862919	PXDNL	16.64728131	-0.953464845
0.125459992	SLC11A2	11.57410378	-1.401549524
0.004179469	MXD4	32.47522587	4.878434893
0.005327305	AGBL3	30.80369833	5.052514512
0.672403229	SYNGR2	2.339033004	0.367172041
0.023015197	CCDC126	21.44453555	-4.469194916
0.973646045	ZDHHC24	0.152454414	-0.032883151
0.409111083	SLC35F5	5.039416383	1.114846019
0.279499966	GNG7	7.124002779	1.130183599
0.563580424	JARID2	3.309352632	0.948698247
0.054634575	ALDOB	16.35351235	-3.374643373
0.113686202	PHEX	12.14611186	-2.505463852
0.263916055	ZNF563	7.445611676	3.547976732
0.180730466	CHST12	9.539720402	-1.318659805
0.020993799	C6orf120	22.01743707	1.991750322
0.283745919	SLIT3	7.031131329	1.471481148
0.211970654	KATNBL1	8.660449796	3.171201536
0.024828224	FSIP1	20.98667284	3.04210746
0.972296451	PPP1R26	0.161681969	-0.048470071
0.071184733	LRRC6	14.85047237	2.061727779
0.267371626	TMEM183A	7.374954508	-0.749141175
0.961106753	SPATA31D1	0.23742228	-0.085713396
0.036646089	SLF1	18.68073272	2.645514491
0.010269394	GTPBP8	26.52050053	-1.909764343
0.055520595	METTL21A	16.26124291	1.204414386
0.179477727	METTL21A	9.58253316	-1.744355585
0.013143274	C22orf39	24.96323753	2.834983893
0.760688714	SCN5A	1.627540444	-0.407220368
0.026252788	SNAI1	20.65955618	-3.119288679
0.770007048	TSPAN3	1.557930666	-0.40205203
0.210920036	HCN3	8.689292544	1.142618306
0.01148293	TMEM65	25.82131982	4.736750721
0.579946193	SPCS1	3.152054884	-0.743798923
0.366029578	UQCR10	5.64660771	0.655885173
0.000580234	SMIM24	46.36977759	8.836751723
0.014546662	BTBD9	24.3017908	2.428593924
0.005707837	NUAK1	30.3628317	7.161142996
0.000211616	FMN1	55.75147022	6.505413632
0.054531962	SLC25A32	16.36479278	-2.305307123
0.473186571	NEK11	4.260301184	-0.656626276
0.842102165	CCDC71L	1.039822168	0.236962549
0.243066459	RNASEL	7.906373087	0.955952598
0.01204866	HECA	25.51007031	5.841540276
0.157552368	RNF145	10.28951068	-0.655197577
0.000333085	FSTL3	50.80717164	22.11289333
0.340831921	NRSN2	6.029791214	1.226268881
0.10037755	SPHK1	12.85525281	-1.636576537
0.030718788	HDAC9	19.74239648	6.979090943
0.510778448	GOLT1B	3.839319605	0.49097692
0.000951296	NR1D2	42.70196033	-4.797738814
0.078258326	OXLD1	14.294133	3.525345536
0.01053096	NCR3LG1	26.33667307	-4.451812176
0.694105629	ADGRA3	2.150095503	-0.818747302
0.101804156	UBXN8	12.77824323	-1.10944227
0.165034058	NPL	10.03102428	1.586369781
0.244135508	TPPP	7.882087406	1.895170154
0.198722818	ZNF850	9.020300271	9.255670176
0.341454216	F2R	6.016583087	-1.273061587
0.006910521	SEC14L5	29.1242538	4.369396435
0.03077569	TNIP3	19.7326322	-2.001318812
0.143194652	ZNF878	10.8429428	6.116387463
0.765913351	TET3	1.59055868	0.245488215
0.00157393	CYR61	39.17926746	13.03159082
0.052386921	DCDC1	16.58690671	2.681704453
0.841856956	NAA60	1.043158482	0.623575097
0.954639792	SEMA6B	0.27894308	0.104735065
0.021007301	L3MBTL4	22.01076671	-1.541074852
0.96891278	ADCK1	0.184251654	0.048254199
0.810715836	SLC38A9	1.26862382	0.149449968
0.004793164	NAPEPLD	31.48400883	-4.606512604
0.153570475	CLN6	10.44150719	1.416958954
0.26350275	SDHC	7.45412081	0.373047482
0.873080237	MT-ND5	0.818343786	-0.084636488
0.273645778	CEPT1	7.244910098	-1.681510714
0.048274286	SLC43A3	17.07615857	4.68018949
0.122944923	CELSR2	11.69849292	-2.623165163
0.149516036	ACBD7	10.60048531	-0.921176203
0.153547313	SDR39U1	10.44458415	1.027253054
0.009906233	ZNF446	26.73795662	3.015831806
0.012488652	ZNF789	25.28866315	3.796525831
0.002310548	ZFHX2	36.44807678	7.128385149
0.800061419	CDIP1	1.340392202	-0.186000035
0.784148905	SAMD8	1.459810189	-0.822960342
0.36795357	STMN3	5.616564691	1.158817606
0.153437173	CCDC191	10.44835906	-1.839783851
0.001715271	CDC25B	38.62306311	-4.334862512
0.232300066	ZSCAN32	8.152804367	8.265352463
0.952539046	SLC35A5	0.293062173	-0.031116922
0.064979665	C12orf45	15.36347748	-1.936722077
0.03945397	SLC38A6	18.24633911	3.214461593
0.196230411	TESK1	9.090216119	1.421673483
0.002986675	CRACR2B	34.63801258	13.36890738
0.647261055	DPAGT1	2.554352207	-0.434886817
0.43526088	ADH1B	4.709980862	0.683736161
0.001616989	C4orf48	39.04192253	-5.372165012
0.652409038	PRAP1	2.509131607	-0.281172614
0.011498111	HTRA1	25.80201558	-2.052630354
0.000384665	TCEAL8	49.80533083	-14.38938188
0.008597371	PAX7	27.68024592	-2.193421292
0.024191767	RGS22	21.14270012	3.813976965
0.461250183	ACSL6	4.396740294	-1.248994916
0.223136923	BTG1	8.374860345	-1.396979585
0.010061262	RHOBTB3	26.64791586	2.324393484
0.008720248	LOC102724428	27.58756346	4.092655419
0.017128474	XBP1	23.25536098	-3.30253821
0.571864239	TICAM1	3.22694307	0.643324684
0.179921666	TTBK1	9.567388333	2.079665046
0.031533123	PLB1	19.57308788	2.636498921
0.147446346	ZNF806	10.67500343	1.960783806
0.890215942	NRBP2	0.704684263	0.148307982
0.003624073	TEX15	33.41191461	6.982709632
0.796136418	FDX2	1.371461148	-0.225439638
0.002400152	PLEKHF1	36.19296972	-4.754493158
0.463531653	ADPRH	4.370400123	-0.343043013
0.622050415	PHF13	2.773160672	-0.307311011
0.859318405	SRF	0.91316705	0.206088612
0.852753523	FAM107A	0.958558197	-0.142129118
0.004218973	OPA3	32.39611037	-6.782848718
0.990882424	STARD3	0.050632241	0.012408361
0.483352022	VKORC1	4.145087359	0.384532128
0.003887076	GMCL1	32.94751329	5.029298107
0.031732475	ABCA12	19.52805049	2.222358443
0.258327509	PGAP1	7.567597898	-1.487330267
0.161996935	KRT12	10.1306055	2.007092764
0.001813805	PITX1	38.15893035	3.777275469
0.018658938	PITX2	22.73065003	-6.000018808
0.319089982	KRT78	6.379463926	0.42247084
0.004684118	TRIB1	31.63132992	8.852338702
0.416805951	FOXD2	4.941720713	0.732420923
0.511391231	CDC42SE1	3.833155249	0.752850793
0.043835267	SREK1IP1	17.63653193	-2.366383126
0.378287096	LTBP3	5.464724544	1.222139776
0.275300628	CREB5	7.212550666	-0.743631246
0.42262594	PRKCH	4.863411064	-1.436344602
0.060885394	SMIM1	15.74143954	2.500005724
0.006789553	SLC34A2	29.2184795	3.620662623
0.015282799	SHD	24.00329678	2.451772042
0.56476696	SYNGR1	3.295165096	0.651365351
0.671289244	SYNGR1	2.348929065	0.960745729
0.042519163	CCDC187	17.79297677	3.445285722
0.301799506	SLC31A1	6.689020944	0.583081312
0.004230847	DSCAML1	32.33952689	3.639134422
0.470575058	FREM2	4.291671068	1.043792202
0.050766555	ZNF112	16.78006996	-1.508335549
0.126421446	KLF13	11.5353693	-1.627577416
0.023482943	PLPP7	21.32462321	4.336706356
0.009815499	RTN2	26.7960516	5.550206927
0.013920027	NDUFAF8	24.59762616	-4.41845303
0.121621298	CCP110	11.75425492	-1.575038613
0.185027499	JOSD2	9.411945467	-3.182909793
0.343355364	HHIP	5.984025329	-0.931101335
0.885766193	RND2	0.732687652	0.17914133
0.001050497	TCAIM	41.94886151	5.912072153
0.006997521	MED21	29.04158445	-2.551721161
0.130818286	TANC2	11.34251248	-1.216038713
0.006717627	SLIT2	29.29224152	3.073417406
0.104724643	MUM1L1	12.62473177	4.36452128
0.143723959	PANX1	10.82385884	1.144631416
0.183862051	PHOX2B	9.447227408	1.934200462
0.039935419	ARX	18.17113426	-4.779619676
0.159463384	TBX1	10.21828343	1.61544867
0.087519733	UBALD1	13.66342691	-2.782242125
0.660856644	BRSK1	2.434125855	-0.702073366
0.013707795	ANKEF1	24.70468066	4.236789635
0.924457932	ZNF576	0.478786528	-0.18347281
0.004540714	VWDE	31.86235227	6.61322324
0.011112859	BTBD7	26.00969106	2.008914808
0.014653265	RCAN3	24.25645393	3.34756165
0.00377241	RPGRIP1	33.14331265	-2.790292261
0.283517049	MT-ATP8	7.036299627	0.484145857
0.024030049	S100A6	21.17668357	1.509702096
0.153672971	MGAM2	10.43642429	2.695566838
0.045172516	CTSE	17.45316973	3.031593824
0.496162675	TMEM184A	4.002901775	1.229668019
0.989133003	DEAF1	0.060270756	0.011945671
0.385275563	PLEKHO1	5.364144117	-1.457998591
0.004952812	LRRCC1	31.26406609	6.009181307
0.214517717	WDR87	8.594341251	2.586052366
0.023207642	MCUB	21.39968283	2.900160972
0.012932776	MYLK3	25.06549968	-2.694993498
0.813613185	NDUFC1	1.243892969	0.216177798
0.001477179	CACNA1S	39.59316157	-4.686441036
0.143824447	LONRF3	10.819323	2.403414899
0.018879361	MID2	22.64591186	1.886756927
0.907555173	CYP2W1	0.589756473	0.205597846
0.078536696	WDR25	14.27382889	2.751025479
0.009055801	PEG3	27.34687073	-3.039625486
0.272377434	PEG3	7.274385487	0.737004103
0.603188488	PRNP	2.936501216	-0.469770647
0.59574925	ZDHHC9	3.003402386	0.510116429
0.081308723	PTPRZ1	14.07304119	2.528785628
0.379799825	MT-ND1	5.445331007	-0.970654331
0.077538131	PREX1	14.34626156	-2.88129919
0.09681516	TSHR	13.06288821	4.464314391
0.03521803	FAM111B	18.92126561	2.803642541
0.864146009	EVA1A	0.879436836	0.128152226
0.089849677	FBXO10	13.49764714	2.152419316
0.01440389	FBXO10	24.36393985	2.713204202
0.84935999	C5orf30	0.983741848	-0.167545081
0.187027384	OTC	9.353646233	-0.725252402
0.035052508	TP53INP2	18.95281925	3.067147939
0.007029646	KRT36	29.015179	4.655837037
0.464532823	TMBIM6	4.358445299	0.985533096
0.066393882	POSTN	15.23551038	1.248693002
0.315559221	DCAF12	6.440686711	-1.720010805
0.190323444	ZNF410	9.258838446	9.244443945
0.129919104	KRT37	11.38213627	-4.226673486
0.383456435	RBM18	5.392399175	-0.577704099
0.005078245	HAVCR1	31.07900904	-3.468247787
0.560093526	KIAA1328	3.342473265	-0.867988077
0.437008535	CHTF8	4.688945622	0.696383393
0.835828153	COL9A2	1.08780513	-0.231050374
0.010616396	MPZL2	26.27390268	-3.377527084
0.838730513	PCDH17	1.067197909	0.163047658
0.005443658	BSN	30.67526034	7.185499051
0.550617065	PIGM	3.434408017	0.407513238
0.258515324	TFAP4	7.56329925	1.843260465
0.026938388	NDST2	20.51459493	4.11917866
0.097941295	MCM9	12.99508398	3.046734619
0.153570475	SAT1	10.44135795	-0.94520757
0.194300383	ZNF41	9.142394151	8.910594619
0.006456585	APOBR	29.54481187	6.050449939
0.975143995	MARVELD1	0.142344757	-0.034813879
0.107880418	DEUP1	12.44577754	-2.638753763
0.032532145	SVIP	19.39019729	-3.323836769
0.997277566	IFI35	0.015280929	-0.003267907
0.155600461	PLSCR1	10.36604577	2.054615524
0.582199429	TM4SF5	3.130577224	-0.384231837
0.002775964	TTC31	35.13430309	5.935772299
0.012630176	ZNF385C	25.21019926	4.878233223
0.273139922	FKBP1B	7.255193418	-3.563719789
0.034567383	RYK	19.03365185	2.239315733
0.012596011	FBXL13	25.22949561	4.653153046
0.000474766	MXD3	47.90236875	-9.411712742
0.02393515	ROR1	21.20406316	-3.305753399
0.147898999	ZNF876P	10.65835845	10.35015751
0.41522139	GPATCH2L	4.960780726	0.852106959
0.691966882	TMEM98	2.167908945	0.387286642
0.018701303	HAGHL	22.70580833	3.355278692
0.022715161	MRPL34	21.52894829	-2.362139977
0.088846778	HOXA7	13.57059027	2.840313765
0.128350622	TMEM17	11.45290143	-2.208891315
0.008078875	RAPGEF5	28.10126095	-1.498817233
0.114129898	ZNF397	12.12250172	13.70561396
0.310393999	CENPL	6.536653279	1.355740501
0.084302779	TPCN2	13.8791617	-1.292528413
0.006251288	GAS7	29.75649694	8.884325776
0.000903958		43.02778571	16.69739652
0.013610102	DTX3	24.7523786	4.113800842
0.001279739	ALG12	40.58434288	-7.739915331
0.796088055	ZNF75CP	1.372147667	-0.259610668
0.108559345	CNIH4	12.40650433	1.2909428
0.460377641	OGG1	4.406438177	-0.29655014
0.322625703	BRWD3	6.319279476	1.501008669
0.004876249	MANEAL	31.35964146	3.267654033
0.316763732	DCLRE1C	6.419299016	1.296740557
0.124332819	RMI2	11.62937967	4.335740744
0.170164371	RERG	9.862323202	-2.643113745
0.051651802	ZNF625	16.67141247	1.383105939
0.297911402	LRRIQ3	6.769386541	0.627706936
0.032710771	ASB13	19.3534159	-3.553955834
0.00427833	RNASE4	32.24404439	-8.627978305
0.853404217	HERC3	0.952653165	0.25223233
0.002428407	HERC6	36.1036409	-6.095599096
0.013468455	ELOVL7	24.81738984	-3.467467233
0.061823207	DIRAS1	15.65212817	-3.482065542
0.019703579	SUN3	22.40211964	1.629910561
0.583867263	TENM1	3.114910822	0.503883262
0.002328899	CA5A	36.37833214	-3.166712494
0.506717	IGFN1	3.881655935	2.025736283
0.062545426	STON2	15.59248782	-3.092366494
0.943020448	ZNF74	0.359008908	-0.070078059
0.010549038	ABCB11	26.31875432	4.546831341
0.012719426	ATP8B4	25.17475211	-3.129524788
0.016621657	LRR1	23.44647292	-4.705844499
0.191906054	PLCG2	9.212946436	2.479185713
0.079924946	DPYS	14.17066138	-3.207938784
0.13064304	EMC6	11.34971426	-1.718535069
0.000158155		58.50599593	27.8793803
0.097308728	KCTD7	13.03154946	-2.574074403
0.147898999	TMEM35B	10.65854752	-0.72864607
0.060978273	KLHL34	15.73177572	3.388904411
0.013906434	SLC25A45	24.61095447	-2.132088986
0.005905807	CFAP46	30.13970095	8.337872465
0.001656061	TMEM167A	38.87344695	-3.879273443
0.136358557	SLC35C2	11.10344296	1.708492416
0.069690479	PIWIL3	14.96793972	4.06971098
0.000118098	ABCG1	70.95371257	24.71619452
0.367220271	ARSK	5.627825111	-4.239827427
0.007290324	NLRC3	28.78177582	6.761049316
0.32087027	ZNF426	6.352618163	6.130692811
0.221330672	SLC22A5	8.419480373	0.902883062
0.123364658	SCEL	11.67595675	2.708912808
0.035350453	MNDA	18.89054482	4.96838709
0.02224711	WDR97	21.66715083	5.977747468
0.009453727	LAMTOR4	27.05467868	-4.334954669
0.00162538	UQCR11	38.99355547	-4.91650959
0.12007087	YDJC	11.83017304	2.003679023
0.947472341	TMEM176A	0.325093001	-0.056743221
0.001674333	PSRC1	38.81097743	-4.839736813
0.188422933	PODXL2	9.311708287	1.625550621
0.798393173	TMEM19	1.35578785	-0.215872671
0.000288039	TLCD2	52.40216676	7.15240833
0.048317649	KCNQ1	17.06940045	2.158569088
0.008392136	FAAP20	27.85311517	-3.383880887
0.591423006	UBD	3.043353031	-0.52520744
0.028328506	CILP2	20.22272976	7.024754439
0.216618427	PLXNC1	8.538221334	-1.655484704
0.000951629	FAM110A	42.67633203	-3.964400115
0.715741986	TRPM5	1.969868196	-0.217972551
0.159121214	LRRD1	10.23215891	-2.403152633
0.805221923	NDFIP2	1.303622326	0.351876325
0.115959581	ZNF704	12.03136174	4.59740518
0.012193518	GLIPR1	25.43127079	-4.138241986
0.316382382	ANKRA2	6.426681921	-1.497444894
0.059976017	ECEL1	15.82717779	-1.390978944
0.286975226	PRDM9	6.968142761	7.625293912
0.038326059	COL4A3	18.42242347	2.419600404
0.010442997	COL4A3	26.41318473	8.823997877
0.043633869	C8orf59	17.65948666	-2.550859346
0.672403229	NDUFB2	2.338604755	-0.588997721
0.012546035	CCDC57	25.26077479	-4.109455383
0.339698271	ANKRD31	6.050082466	1.544670978
0.018790999	C9orf85	22.67974835	-2.911394919
0.787067647	BTBD10	1.441126553	-0.240345519
0.007918077	C2orf16	28.25164747	4.17090098
0.036380972	TMSB4X	18.72565627	1.774099124
0.103404401	BCL2L1	12.69454805	-1.50396378
0.146645903	FAM89B	10.70394725	2.199435662
0.124919808	KRT84	11.59842993	1.465723234
0.855528184	CBARP	0.940543852	-0.386342723
0.326396305	BEND7	6.254924469	0.468185146
0.115876363	ZNF449	12.03663006	5.085993399
0.122959524	HOXC4	11.69727344	-0.822283347
0.006076006	DCLRE1A	29.93759474	-7.134250039
0.079723634	IFT46	14.19001541	4.052338635
0.24216785	RNF44	7.928273189	1.406037381
0.01667289	PIEZO2	23.42609114	3.256009257
0.273096554	CYP26B1	7.259256624	0.932239764
0.000438284	TMEM9B	48.50885327	-4.782043784
0.190148973	KSR2	9.263442759	0.963592855
0.914876745	ZNF518B	0.540046	-0.14914865
0.054934118	ZNF513	16.3216874	3.101337014
0.398822256	AP5S1	5.17932524	-0.929011794
0.229346616	ZBED9	8.223093187	2.095876658
0.004344717	ZNF514	32.15225215	-3.326826023
0.044841687	ATF6	17.49960903	2.529143369
0.213674711	DRC7	8.616852681	-1.238201942
0.925522649	C2orf42	0.471390558	0.133821954
0.757591578	CCDC173	1.651710607	0.303255563
0.567747519	ARHGEF39	3.265773315	-0.763811304
0.505354334	COPRS	3.898148511	0.496569051
0.104204567	ANKRD24	12.65169871	3.379562297
0.651397785	HIF3A	2.518119563	0.405896505
0.008050844	DGAT2	28.13254567	3.306102262
0.004218973	SALL4	32.38600279	4.228597798
0.000288039	C10orf67	53.01577349	9.582035598
0.19958082	TRPC7	8.995793911	0.460814506
0.004628283	FBN3	31.7310793	6.610271494
0.227445414	CMYA5	8.269873264	-1.830662281
0.062545426	FER1L6	15.59202426	3.253699087
0.851376265	C2CD6	0.969532861	0.390523007
0.010088357	COL6A5	26.63177866	3.97089202
0.373444873	ZNF620	5.533319475	2.000707277
0.463114939	ISL2	4.375105729	0.5727355
0.000890736	ATF3	43.16977834	6.894496344
0.143824447	CCDC150	10.81917438	-1.695695622
0.001013097	CCDC150	42.21442603	8.796859851
0.158870406	CCDC150	10.24160986	10.63048127
0.015901925	RGSL1	23.74395221	11.98436278
0.803696988	HS3ST3A1	1.313538629	0.183137605
0.001509292	AKAP6	39.45626752	8.801486968
0.074126233	TMEM126B	14.60198015	-2.277011676
0.391270656	ADD2	5.280703285	1.371653794
0.0027506	BACH2	35.21997455	4.994070747
0.016709113	DENND2C	23.41240619	1.921154212
0.204764075	MT-ATP6	8.850851287	-1.680927988
0.514707902	GK5	3.795518961	1.076468203
0.001911365	MRPL9	37.70312577	6.14986161
0.20344019	SETBP1	8.885719242	3.064802792
0.24079318	PPIL6	7.961067658	1.350715527
0.483571551	GPD1	4.141975501	-1.00913659
0.008059155	SIRT4	28.11996233	2.41411948
0.034510807	SLC25A26	19.04619634	-2.661724841
0.031407293	PAX3	19.59598862	-2.041260029
0.018052865	TPK1	22.94043148	1.840145911
0.032655339	MRPL53	19.36514868	-2.971182247
0.216506992	FBXL3	8.543392219	1.429478391
0.015738046	ANXA8L1	23.81526218	4.897049062
0.120071438	ZNF649	11.82880168	4.119126662
0.02084471	KDR	22.06134137	11.92559141
0.193092438	ZNF829	9.179368058	2.602662237
0.000627666	TESC	45.79181675	11.55243903
0.001816205	SCN4A	38.13942166	3.636449164
0.341010575	ZC2HC1C	6.025928898	-1.397788199
0.419516846	SCARF2	4.905517692	-0.757453669
0.256189865	TIAM1	7.616842856	-1.210218908
0.050538591	GAPDHS	16.80789829	-6.152627487
0.207824037	C6orf163	8.771853427	-2.245455216
0.021735122	MAL2	21.8057595	-4.308433569
0.020746098	IGFBP4	22.09362593	5.556810991
0.193156024	ZNF727	9.177319362	10.03176977
0.297940437	MIGA2	6.768415183	1.634208641
0.368257287	RPP14	5.609867448	-0.979687482
0.003678388	FNDC1	33.3013839	10.28795297
0.011882598	RSPH10B2	25.58862982	1.818760644
0.02170919	PNMA2	21.81409871	-4.643558207
0.129144421	ZBTB38	11.41433736	6.976628512
0.432423186	TMEM101	4.743873848	-1.010731634
0.743266817	MT-ND4	1.760000633	-0.350857703
0.149996797	B3GNT7	10.58454965	3.437001371
0.384329683	GRAMD1C	5.380978959	0.447207606
0.54397096	HIPK4	3.498915127	0.954411453
0.336579871	LAMA2	6.097555552	1.061968119
0.014999887	C12orf73	24.11579238	-2.770229724
0.097287566	SLITRK5	13.03476158	2.074288846
0.058710106	ALG10	15.94836996	1.875587676
0.050694364	FAM205A	16.7906128	2.844838546
0.321093631	SCG2	6.347451117	1.293218477
0.607618845	MEFV	2.898883644	0.778377396
0.039831905	CENPP	18.18882096	-1.530087092
0.15823252	ECM2	10.26233489	1.822106172
0.000578717	RBP5	46.39088954	9.108967279
0.063869032	LAMA1	15.46611597	-5.29204056
0.787840896	MTERF2	1.435588303	0.504873153
0.011016084	PRX	26.06660013	7.246417904
0.538372531	ARMC4	3.560844893	-0.454499235
0.534502962	IFT80	3.600698456	-0.879329917
0.000857577	TTC26	43.45790425	7.457329153
0.019891559	LOC402624	22.34446915	5.968651347
0.168135321	RASL12	9.926426222	1.298125878
0.006565735	KMT5A	29.45462581	-3.151899578
0.89245361	F11	0.689729796	0.599671099
0.120062238	IMMP2L	11.83119381	-1.41119316
0.017092673	PIGQ	23.26585145	4.089796639
0.015954422	PIGQ	23.71708663	10.53741765
0.109350172	CDKL3	12.36214199	-1.002994591
0.034726565	MAFF	19.00299905	-4.79528651
0.321633299	C14orf93	6.336942572	1.191032131
0.026864749	RPUSD1	20.53000679	-6.221789684
0.004414618	PCLO	32.05361971	8.158138911
0.144809051	ZNF83	10.77611749	10.21413614
0.296899833	TSNAXIP1	6.791092149	2.015318416
0.040558231	ZNF101	18.07964169	3.78518678
0.100613383	KRTCAP2	12.84281193	2.416545752
0.016736177	SPOPL	23.39366708	-2.793005567
0.087777157	NPIPB11	13.64278018	1.358708432
0.332411521	CNBD2	6.160173122	6.131129893
0.501487625	ANKRD36C	3.939193724	-1.388331133
0.401808024	S100A16	5.140012776	-0.751546002
0.998817304	ADGRL3	0.007075559	-0.002829219
0.22362276	ALPI	8.360663774	-1.542696013
0.476401897	PTCHD1	4.224055799	0.762509017
0.57743312	LMOD3	3.175713681	1.524511522
0.236134681	GFOD2	8.068202489	-1.752998524
0.060470644	AK7	15.77908949	-1.7740236
0.026232038	SMIM26	20.66535697	-4.263545155
0.027979052	CEBPZOS	20.28819617	-3.198000567
0.208864013	DNASE1L1	8.739878639	-1.677163046
0.558488644	TEX14	3.359085351	-0.771292581
0.013920027	ANKRD30A	24.60146422	5.992075715
0.28559781	FOXC1	6.995122592	0.442954822
0.018426338	RTN4RL1	22.81776221	5.787503231
0.232542117	ZNF879	8.147693755	4.581970648
0.361505141	KRBA1	5.711038236	0.710138202
0.911278218	TMEM132C	0.563584088	0.126232599
0.008518367	CCDC114	27.7416473	5.743605769
0.044695094	TATDN3	17.51979269	2.63901938
0.091689032	ACSBG2	13.38257372	2.241420857
0.148495907	IL27RA	10.63620437	-0.837953207
0.033240637	BMP1	19.26620625	3.433779278
0.277923091	SGSH	7.155138953	0.727935365
0.002313362	TMEM74	36.43266624	-6.347223973
0.032404207	WDR66	19.41399571	1.966483553
0.00967223	FAM92A	26.89378395	6.148691651
0.045657192	SLC7A7	17.3864379	3.511229979
0.617432922	CRIPT	2.813735321	1.01663313
0.121783053	RMDN3	11.74606886	-2.032920476
0.120724813	HIPK2	11.79726768	1.536419884
0.089495	PLA2R1	13.52261467	1.545376138
0.00051513	SDK2	47.38115917	6.758508597
0.003807098	TMEM64	33.08852839	4.29215693
0.007608663	IFIT1	28.49165352	4.426027023
0.000725482	CDKN3	44.74959207	-5.863003463
0.01029535	CCDC148	26.50597018	2.332958018
0.352338711	VWA3B	5.846727695	-1.279154617
0.957161054	VTCN1	0.261540338	-0.151305312
0.012247415	PDE7A	25.39605617	9.397416258
0.030544187	ZNF821	19.77500397	5.850463968
0.006600652	NLRP10	29.40294019	-2.011165092
0.356318565	NAALAD2	5.783998138	1.68939308
0.003726132	GALNT9	33.22410956	4.743488209
0.009873835	ITPRIPL2	26.75580383	6.45787557
0.048406984	BMP2	17.05756946	4.818005927
0.881398906	MAP3K1	0.765785094	-0.27206749
0.135334115	ABCC12	11.14914483	1.683286594
0.020304311	GPANK1	22.22499183	1.532174327
0.004733486	MYLK2	31.55936334	-5.168530569
0.254921846	IQCN	7.642977758	2.728421925
0.596534491	FRMD5	2.993999033	-0.533525025
0.341862663	RUNX1T1	6.007694819	-1.112691523
0.987475554	CBFA2T3	0.070249776	0.010220465
0.25630077	TSPYL2	7.612671996	2.048270015
0.004230847	GBP5	32.34157841	-3.192097405
0.024548437	MINDY4B	21.06129893	2.158306505
0.491514758	C19orf53	4.053928083	0.947475805
0.015693067	PLPP3	23.84768441	-1.696378071
0.002974977	ULBP3	34.6820514	-6.085412391
0.118769196	FUNDC1	11.89028272	1.16406457
0.719861305	SZT2	1.938843364	-0.288599819
0.032044773	CREB3L4	19.47561145	-1.824110596
0.064566956	OAF	15.402408	2.505898761
0.095780116	MYH15	13.12536705	2.559277038
0.121032873	CALCOCO2	11.78066368	-3.626231153
0.007941718	TMEM177	28.22999443	-2.376610466
0.722509541	GIMAP8	1.918632153	0.894184357
0.943417085	OLFM4	0.355200373	0.075744729
0.092675189	PLCL1	13.31980969	-2.860667399
0.1594352	MOGAT3	10.2197003	1.79602365
0.473673678	GRID2	4.25534423	0.363548268
0.363570116	PACRGL	5.68161206	0.709267215
0.0174662	RNF130	23.13823939	-4.926493347
0.030904246	UNC79	19.70506266	7.663813825
0.084954773	JPH1	13.82570579	3.375871343
0.002430931	CAPN9	36.06857214	-2.522902996
0.139442202	PGR	10.98324543	1.442157595
0.03575807	CCDC129	18.8269954	-3.747681255
0.656427606	HAO2	2.473021247	0.539756793
0.169792201	DNAL4	9.874658236	1.573976784
0.871580198	PIF1	0.829114249	0.146442508
0.01812307	HEPHL1	22.91309962	-2.396247425
0.232300066	ZNF560	8.152804367	8.265352463
0.001636788	CACNA1A	38.93560094	4.87740421
0.772540002	PET100	1.541613667	-0.278067865
0.123452785	TRMT10B	11.67178544	2.728529531
0.001509292	GDF15	39.46543946	7.448096429
0.225452387	SPATA6L	8.316381409	-0.85239808
0.056077034	CLIC3	16.20704227	4.386031624
0.805638776	CCDC40	1.300112201	0.266343253
0.585745834	PNPLA3	3.097256776	0.603377958
0.385742019	CSGALNACT1	5.356325393	-2.115914969
0.021087117	KLHL29	21.99042248	3.802813626
0.337076682	KIAA1755	6.090619355	2.134541246
0.023113683	PIP4P2	21.42102347	-3.595710796
0.469043695	MRPL35	4.307295536	-0.486095422
0.010269394	PKDREJ	26.52204607	-4.372602717
0.157326227	CGRRF1	10.29770518	-1.836760365
0.509031839	ATP10B	3.857547738	-0.384736873
0.000310722	ATP10B	51.69885432	-8.038313742
0.452786212	TAZ	4.496382848	1.062989518
0.953411641	CCDC83	0.285716358	0.119142352
0.743310978	PYHIN1	1.759311095	0.831702883
0.335031836	ZNF132	6.121291499	2.940413293
0.002205267	KDM7A	36.75450053	7.690184874
0.195310597	GINM1	9.113702807	0.737485606
0.09587854	PYGO1	13.11710058	-2.123413329
0.486198541	MINOS1	4.110361941	-1.280687576
0.099150875	VPS9D1	12.92066898	2.49240479
0.784918109	MFSD9	1.45512726	0.299122002
