gs_name	gene_hits	n	p.value	odds	padj
GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	FFAR4,GNB1,TAS2R14	457	8.19825317690499e-22	0.046376850474471	3.03335367545485e-18
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	AGXT,AP2B1,ATM,BCL2,BID,CALM3,CBLB,CCT7,CDH1,CHMP4B,CHP1,CLU,DNAJA1,DNM2,E2F1,ECT2,FIS1,FLNA,HGS,HK2,HSD17B4,HSPA8,HUWE1,IDH1,IPO7,KPNA1,KPNA7,KPNB1,LAMP1,LAMP2,MAPK1,MAPK14,MFN2,MICALL2,NCOA4,NMT1,NUDT19,NUP62,NUP88,PEX26,PIK3R2,PKIG,POM121,POM121L2,PPP3R1,PTTG1IP,RAB7A,RAB8B,RGPD2,RGPD4,ROMO1,RPL10,RPL11,RPL13,RPL13A,RPL14,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL23,RPL26,RPL27,RPL28,RPL29,RPL3,RPL30,RPL31,RPL32,RPL34,RPL35,RPL35A,RPL36,RPL36A,RPL37,RPL37A,RPL38,RPL39,RPL4,RPL41,RPL5,RPL6,RPL7A,RPL8,RPLP0,RPLP1,RPLP2,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS25,RPS27,RPS27A,RPS28,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8,RPS9,RPSA,RYR2,SCARB2,SEC61B,SHH,SLC25A6,SMURF1,SNUPN,SPCS2,SPCS3,SPIDR,TARDBP,TCP1,TFDP1,TGFB1,TIMM17A,TIMM50,TIMM9,TNPO2,TOMM22,TPR,UBA52,UBL5,USP9X,VPS25,VPS4A,YWHAB,YWHAE,YWHAQ,YWHAZ	555	1.94854560723645e-20	2.71758667924393	7.20767020116762e-17
GO_RNA_CATABOLIC_PROCESS	AGO2,ATM,CNOT9,CSDE1,E2F1,EDC3,EIF4G1,ERN1,FUS,GRSF1,GSPT1,HNRNPA0,HNRNPC,HSPA1B,HSPA8,HSPB1,IGF2BP1,LARP1,LIN28B,LSM3,MAPK14,NPM1,PABPC1,PABPC4,PATL1,PCBP4,PPP2CA,PSMB3,PSMB7,PSMC3,PSMD11,PSMD6,RBM10,RBM38,RNASEH2A,ROCK2,RPL10,RPL11,RPL13,RPL13A,RPL14,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL23,RPL26,RPL27,RPL28,RPL29,RPL3,RPL30,RPL31,RPL32,RPL34,RPL35,RPL35A,RPL36,RPL36A,RPL37,RPL37A,RPL38,RPL39,RPL4,RPL41,RPL5,RPL6,RPL7A,RPL8,RPLP0,RPLP1,RPLP2,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS25,RPS27,RPS27A,RPS28,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8,RPS9,RPSA,SMG5,SND1,SYNCRIP,TARDBP,TIRAP,TRIM71,TRIR,UBA52,XPO1,YWHAB,YWHAZ	393	3.19232960571363e-19	3.04483830149867	1.1805234881929e-15
GO_PROTEIN_LOCALIZATION_TO_MEMBRANE	ACSL3,ACTB,ANK3,ANXA2,AP2B1,AP2M1,ARL13B,ARL6IP1,BCL2,BCL2L1,BID,BRAF,CACNB3,CALM3,CD24,CDH1,CHMP4B,CHP1,CLASP2,CLIP1,COLQ,CRIPT,CSK,DLG2,E2F1,EZR,FAM126B,FIS1,FLNA,FLOT2,GAK,GET4,GPC3,GPC5,GPC6,GPER1,GRIPAP1,HGS,KCNB1,KRT18,LAMA5,LRP1,MADCAM1,MAPK10,MYO1C,NLGN2,NMT1,NRXN2,PARD3,PEX26,PID1,PIP5K1A,PLS1,PPP2R5A,PPP3R1,RAB12,RAB40B,RAB8B,RABEP1,RACK1,RELN,RER1,ROCK2,ROMO1,RPL10,RPL11,RPL13,RPL13A,RPL14,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL23,RPL26,RPL27,RPL28,RPL29,RPL3,RPL30,RPL31,RPL32,RPL34,RPL35,RPL35A,RPL36,RPL36A,RPL37,RPL37A,RPL38,RPL39,RPL4,RPL41,RPL5,RPL6,RPL7A,RPL8,RPLP0,RPLP1,RPLP2,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS25,RPS27,RPS27A,RPS28,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8,RPS9,RPSA,SEC61B,SLC9A3R1,SMURF1,SPTBN1,SYNE3,SYTL2,TAOK2,TCAF1,TFDP1,TGFB1,TIMM9,TM9SF2,TNFRSF1A,TOMM22,TSPAN14,TSPAN5,UBA52,VPS4A,YWHAB,YWHAE,YWHAQ,YWHAZ	618	2.43158519343094e-18	2.48099351654522	8.98957046011418e-15
GO_PROTEIN_TARGETING	AGXT,AKAP12,AKAP6,ANK3,ARL6IP1,BID,CACNB3,CHMP4B,CHP1,CLU,FIS1,GABARAP,HGS,HSD17B4,HSPA8,HUWE1,IDH1,KCNB1,LAMP2,MFN2,MICALL2,MYO1C,NCOA4,NUDT19,PARD3,PEX26,RAB7A,RAB8B,ROMO1,RPL10,RPL11,RPL13,RPL13A,RPL14,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL23,RPL26,RPL27,RPL28,RPL29,RPL3,RPL30,RPL31,RPL32,RPL34,RPL35,RPL35A,RPL36,RPL36A,RPL37,RPL37A,RPL38,RPL39,RPL4,RPL41,RPL5,RPL6,RPL7A,RPL8,RPLP0,RPLP1,RPLP2,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS25,RPS27,RPS27A,RPS28,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8,RPS9,RPSA,SCARB2,SEC61B,SLC25A6,SMURF1,SPCS2,SPCS3,TAOK2,TCAF1,TIMM17A,TIMM50,TIMM9,TOMM22,TRAK1,UBA52,UBL5,USP9X,VPS4A,YWHAB,YWHAE,YWHAQ,YWHAZ	423	5.11167039625805e-18	2.84986420251226	1.88927337845698e-14
GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	ADGRV1,BEST1,CACNB3,EYS,FFAR4,MMP24,PPEF2,TAS2R14,TMC2	465	4.12433025587896e-16	0.138936510123034	1.52394002954728e-12
GO_PEPTIDE_BIOSYNTHETIC_PROCESS	AGO2,ATXN2,BANK1,C1QBP,CALR,CDK4,CELF4,CNOT9,DALRD3,DAP3,DDX39B,DNAJC3,EEF1A1,EEF1B2,EEF1D,EEF1G,EEF2,EFL1,EIF1,EIF1AX,EIF1B,EIF2D,EIF3A,EIF3B,EIF3G,EIF4B,EIF4EBP2,EIF4G1,EIF4G2,EIF4H,EIF5A,EIF5AL1,EIF6,FARSB,GAPDH,GCLC,GEMIN5,GFM2,GSPT1,HSPB1,IGF2BP1,IREB2,LARP1,LTN1,MAPK1,METTL17,MRPL11,MRPL20,MRPL3,MRPL33,MRPL48,MRPS22,MRPS26,MRRF,MTPN,NCL,NPM1,NSUN4,PABPC1,PABPC4,PCIF1,PRR16,RACK1,RBM3,RHOA,ROCK2,RPL10,RPL11,RPL13,RPL13A,RPL14,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL23,RPL26,RPL27,RPL28,RPL29,RPL3,RPL30,RPL31,RPL32,RPL34,RPL35,RPL35A,RPL36,RPL36A,RPL37,RPL37A,RPL38,RPL39,RPL4,RPL41,RPL5,RPL6,RPL7A,RPL8,RPLP0,RPLP1,RPLP2,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS25,RPS27,RPS27A,RPS28,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS6KA3,RPS8,RPS9,RPSA,RRBP1,RXRA,SESN2,SYNCRIP,TARBP2,TCOF1,TPR,TRIM71,TSC1,TUFM,TYMS,UBA52,UQCC1	622	9.23187158289971e-16	2.32330176957034	3.41025336272315e-12
GO_PROTEIN_LOCALIZATION_TO_ORGANELLE	AGXT,AP2B1,ARL13B,ATM,ATRX,BCL2,BID,CALM3,CALR,CBLB,CCT7,CDH1,CEP192,CEP72,CHMP4B,CHP1,CLU,CRIPT,CROCC,CTCF,DIAPH1,DISC1,DLG2,DNAJA1,DNAJB6,DNM1L,DNM2,E2F1,ECT2,EZR,FAM83D,FAM83H,FIS1,FLNA,GAK,GET4,GPC6,HGS,HK2,HSD17B4,HSPA8,HUWE1,IDH1,INSIG1,IPO7,KAT7,KDELR1,KPNA1,KPNA7,KPNB1,LAMP1,LAMP2,LZTS2,MAPK1,MAPK14,MARK4,MAU2,MFN2,MICALL2,MID1,NCOA4,NMT1,NPM1,NSFL1C,NUDCD3,NUDT19,NUP62,NUP88,OBSL1,PACSIN2,PCM1,PEX26,PIK3R2,PIKFYVE,PKIG,POM121,POM121L2,PPP3R1,PTTG1IP,RAB7A,RAB8B,RABEP1,RASSF5,RER1,RGPD2,RGPD4,ROCK2,ROMO1,RPL10,RPL11,RPL13,RPL13A,RPL14,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL23,RPL26,RPL27,RPL28,RPL29,RPL3,RPL30,RPL31,RPL32,RPL34,RPL35,RPL35A,RPL36,RPL36A,RPL37,RPL37A,RPL38,RPL39,RPL4,RPL41,RPL5,RPL6,RPL7A,RPL8,RPLP0,RPLP1,RPLP2,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS25,RPS27,RPS27A,RPS28,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8,RPS9,RPSA,RYR2,SCARB2,SEC61B,SESN2,SHH,SLC25A6,SMURF1,SNUPN,SPCS2,SPCS3,SPIDR,SUN1,SZT2,TAF3,TARDBP,TCP1,TFDP1,TGFB1,TIMM17A,TIMM50,TIMM9,TMEM107,TNPO2,TOLLIP,TOMM22,TOR1AIP1,TPR,UBA52,UBAC2,UBL5,USP9X,VAPA,VPS25,VPS4A,WAPL,XPO1,YWHAB,YWHAE,YWHAQ,YWHAZ	925	3.50902063468246e-15	2.02722141104677	1.29588132038823e-11
GO_INTRACELLULAR_TRANSPORT	ACTN4,ACTR1A,AGXT,AKAP12,AKAP13,AKAP6,ANK3,ANP32B,ANXA2,AP1G1,AP2B1,AP2M1,ARHGEF2,ARL6IP1,ASPSCR1,ATP2A2,ATXN1,BACH2,BCR,BID,BIN1,C12orf4,CACNB3,CALR,CAPZA2,CAPZB,CBL,CBLB,CD24,CD63,CD74,CDC42,CDH1,CEP120,CHMP3,CHMP4B,CHP1,CLIP1,CLU,COG2,COG4,COG5,COG8,COPE,CPSF4,CPT2,CREB3L2,CRYAB,CTSA,DDX39B,DENND1A,DENND1B,DENND2A,DENND3,DLG2,DNM1L,DYNLL2,ECT2,EIF2D,EIF5A,EIF6,ERC1,ERGIC3,EVI5,EZR,F5,FAM91A1,FIS1,FLNA,FLOT2,FNBP1L,GABARAP,GAK,GATA2,GEMIN5,GRIPAP1,HDAC6,HGS,HIF1A,HM13,HMGA1,HNRNPA1,HNRNPA2B1,HOOK2,HSD17B4,HSPA8,HSPB1,HTT,HUWE1,HYOU1,IDH1,INSIG1,IPO7,KCNB1,KDELR1,KIF1B,KIF1C,KIF3B,KIF5C,KLHL20,KPNA1,KPNA7,KPNB1,LAMP1,LAMP2,LMF1,LYST,LZTS2,MAP1S,MAPK1,MAPK14,MFN2,MICALL2,MID1IP1,MON2,MVB12B,MYO1C,NCOA4,NPM1,NRBP1,NUDT19,NUP160,NUP62,NUP88,OAZ1,OSBP,PABPN1,PAFAH1B1,PARD3,PCM1,PDCD6,PEX26,PIK3CD,PIK3R2,PIKFYVE,PKD1,PKIG,PLEKHJ1,POM121,POM121L2,PPP6R3,PTTG1IP,RAB12,RAB1B,RAB28,RAB2A,RAB40B,RAB43,RAB5B,RAB7A,RAB8B,RABGAP1L,RGPD2,RGPD4,RHOT2,RIMS1,RIMS2,ROMO1,RPH3AL,RPL10,RPL11,RPL13,RPL13A,RPL14,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL23,RPL26,RPL27,RPL28,RPL29,RPL3,RPL30,RPL31,RPL32,RPL34,RPL35,RPL35A,RPL36,RPL36A,RPL37,RPL37A,RPL38,RPL39,RPL4,RPL41,RPL5,RPL6,RPL7A,RPL8,RPLP0,RPLP1,RPLP2,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS25,RPS27,RPS27A,RPS28,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8,RPS9,RPSA,RSRC1,SCARB2,SCFD1,SDAD1,SEC13,SEC24B,SEC24D,SEC61B,SERPINA1,SHH,SLBP,SLC25A6,SLC9A3R1,SMG5,SMURF1,SNUPN,SNX32,SNX4,SNX9,SOD1,SORCS2,SPCS2,SPCS3,SPG7,SPIRE2,SPTAN1,SPTBN1,SPTBN2,SRRM1,STXBP2,SUN1,SUPT6H,SYMPK,SYNE3,SYTL2,TAOK2,TARDBP,TBC1D1,TBC1D10B,TBC1D20,TBC1D22A,TBC1D3I,TCAF1,TGFB1,THOC5,TICAM2,TIMM17A,TIMM50,TIMM9,TMED3,TMED9,TNPO2,TOMM22,TPR,TRAK1,TRAPPC9,TSC1,TUBA1A,TUBA1B,TUBA1C,TUBB,U2AF2,UBA52,UBAC2,UBAP1,UBL5,UBXN6,UCHL1,USP9X,VAMP4,VAPA,VAPB,VCP,VPS25,VPS4A,WAS,WDR34,XPO1,XPOT,YTHDC1,YWHAB,YWHAE,YWHAQ,YWHAZ	1685	4.98018816040831e-15	1.74817727786686	1.83868546882275e-11
GO_PEPTIDE_METABOLIC_PROCESS	AGO2,ATXN2,BANK1,BIN1,C1QBP,CALR,CDK4,CELF4,CLU,CNOT9,CORIN,DALRD3,DAP3,DDX39B,DNAJC3,EEF1A1,EEF1B2,EEF1D,EEF1G,EEF2,EFL1,EFNA1,EIF1,EIF1AX,EIF1B,EIF2D,EIF3A,EIF3B,EIF3G,EIF4B,EIF4EBP2,EIF4G1,EIF4G2,EIF4H,EIF5A,EIF5AL1,EIF6,FARSB,GAPDH,GCLC,GEMIN5,GFM2,GLO1,GPX4,GSPT1,GSTM5,GSTP1,HM13,HSPB1,IDH1,IGF2BP1,IREB2,LARP1,LRRTM3,LTN1,MAPK1,METTL17,MGST1,MRPL11,MRPL20,MRPL3,MRPL33,MRPL48,MRPS22,MRPS26,MRRF,MTPN,NCL,NFE2L1,NPM1,NSUN4,PABPC1,PABPC4,PCIF1,PCSK6,PRR16,RACK1,RBM3,RHOA,ROCK2,RPL10,RPL11,RPL13,RPL13A,RPL14,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL23,RPL26,RPL27,RPL28,RPL29,RPL3,RPL30,RPL31,RPL32,RPL34,RPL35,RPL35A,RPL36,RPL36A,RPL37,RPL37A,RPL38,RPL39,RPL4,RPL41,RPL5,RPL6,RPL7A,RPL8,RPLP0,RPLP1,RPLP2,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS25,RPS27,RPS27A,RPS28,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS6KA3,RPS8,RPS9,RPSA,RRBP1,RXRA,SEC11A,SESN2,SOD1,SPCS2,SPCS3,SYNCRIP,TAPBP,TARBP2,TCOF1,TPR,TRIM71,TSC1,TUFM,TYMS,UBA52,UNC13A,UQCC1	760	1.05126260727743e-14	2.12233378486482	3.880210283461e-11
GO_AMIDE_BIOSYNTHETIC_PROCESS	ACSL3,ACSL4,AGO2,ATXN2,BANK1,C1QBP,CALR,CDK4,CEBPA,CELF4,CERS2,CERS6,CNOT9,DALRD3,DAP3,DDX39B,DLAT,DNAJC3,EEF1A1,EEF1B2,EEF1D,EEF1G,EEF2,EFL1,EIF1,EIF1AX,EIF1B,EIF2D,EIF3A,EIF3B,EIF3G,EIF4B,EIF4EBP2,EIF4G1,EIF4G2,EIF4H,EIF5A,EIF5AL1,EIF6,FARSB,FASN,GAPDH,GCDH,GCLC,GEMIN5,GFM2,GSPT1,HSD17B12,HSPB1,IGF2BP1,IREB2,LARP1,LTN1,MAPK1,METTL17,MRPL11,MRPL20,MRPL3,MRPL33,MRPL48,MRPS22,MRPS26,MRRF,MTHFD1L,MTPN,NCL,NPM1,NSUN4,ORMDL3,PABPC1,PABPC4,PCIF1,PDP1,PLA2G6,PPT1,PRR16,RACK1,RBM3,RHOA,ROCK2,RPL10,RPL11,RPL13,RPL13A,RPL14,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL23,RPL26,RPL27,RPL28,RPL29,RPL3,RPL30,RPL31,RPL32,RPL34,RPL35,RPL35A,RPL36,RPL36A,RPL37,RPL37A,RPL38,RPL39,RPL4,RPL41,RPL5,RPL6,RPL7A,RPL8,RPLP0,RPLP1,RPLP2,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS25,RPS27,RPS27A,RPS28,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS6KA3,RPS8,RPS9,RPSA,RRBP1,RXRA,SCD,SESN2,SMPD4,SYNCRIP,TARBP2,TCOF1,TNFRSF1A,TPR,TRIM71,TSC1,TUFM,TYMS,UBA52,UQCC1	760	1.02644164333215e-13	2.06947935602246	3.78756966389564e-10
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	ADCY1,ADGRB3,ADGRG2,ADGRL1,ADGRL2,ADGRV1,ADM2,ADRA2C,AKAP12,AKAP13,APLP2,APOA1,ARHGEF1,ARHGEF18,ARHGEF2,ARHGEF7,ARRB1,BCAR1,CALM3,CASR,CELSR1,DGKD,DGKI,DNM2,ECT2,EZR,F2RL1,FFAR4,FLNA,GAP43,GNAS,GNAZ,GNB1,GNGT1,GPER1,GPR141,GRK2,GRM4,GRM7,HEBP1,HOMER1,IAPP,LPAR2,LRP1,MCF2L,MET,MGLL,NGEF,NME2,NMT1,NOS1,NPSR1,OGFR,PARD3,PAX8,PDE10A,PDE3A,PDE3B,PDE4D,PLCB1,PLCB4,PLXNB1,PSAP,PTGER4,PTGFR,RAPGEFL1,RGS6,RHOA,ROCK2,RORB,RPH3AL,SLC9A3R1,SORCS1,SORCS2,SORCS3,TAS2R14,TRIO,TYRO3,YWHAB	1282	2.33146826760638e-13	0.453130083857136	8.60078643919994e-10
GO_CELLULAR_MACROMOLECULE_LOCALIZATION	ACSL3,ACTB,AGXT,AKAP12,AKAP6,ANK3,ANP32B,ANXA2,AP1G1,AP2B1,AP2M1,ARHGEF2,ARL13B,ARL6IP1,ASPSCR1,ATM,ATRX,BCL2,BCL2L1,BCR,BID,BRAF,CACNB3,CALM3,CALR,CBLB,CCT7,CD24,CD63,CD74,CDC42,CDH1,CELSR1,CEP192,CEP72,CHMP4B,CHP1,CLASP2,CLIP1,CLU,CNTNAP2,COLQ,COMMD1,CORO1B,CPSF4,CRIPT,CROCC,CSK,CTCF,CTNNB1,CTSA,DDX39B,DIAPH1,DISC1,DLG2,DNAJA1,DNAJB6,DNM1L,DNM2,DYNLL2,E2F1,ECT2,EIF2D,EIF5A,EIF6,EPB41L2,EVI5,EXOC3,EXOC3L4,EZR,FAM126B,FAM83D,FAM83H,FAM91A1,FIS1,FLNA,FLOT2,GABARAP,GAK,GET4,GJA1,GPC3,GPC5,GPC6,GPER1,GRID2,GRIPAP1,HDAC6,HGS,HK2,HM13,HNRNPA2B1,HSD17B4,HSP90AB1,HSPA8,HSPB1,HUWE1,IDH1,INSIG1,IPO7,KAT7,KCNB1,KDELR1,KIF1B,KIF3B,KIF5C,KPNA1,KPNA7,KPNB1,KRT18,LAMA5,LAMP1,LAMP2,LRP1,LZTS2,MADCAM1,MAPK1,MAPK10,MAPK14,MARK4,MAU2,MFN2,MICALL2,MID1,MYO1C,MZT1,NCOA4,NLGN2,NMT1,NPM1,NRXN2,NSFL1C,NUDCD3,NUDT19,NUP160,NUP62,NUP88,OAZ1,OBSL1,PABPN1,PACSIN2,PARD3,PCM1,PDCD6,PEX26,PID1,PIK3R2,PIKFYVE,PIP5K1A,PKD1,PKIG,PLS1,POM121,POM121L2,PPP2R5A,PPP3R1,PRPF19,PTPRK,PTPRU,PTTG1IP,RAB12,RAB1B,RAB28,RAB2A,RAB40B,RAB43,RAB5B,RAB7A,RAB8B,RABEP1,RABGAP1L,RACK1,RALB,RASSF5,RELN,RER1,RGPD2,RGPD4,RIMS1,RIMS2,RIPOR2,ROCK2,ROMO1,RPH3AL,RPL10,RPL11,RPL13,RPL13A,RPL14,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL23,RPL26,RPL27,RPL28,RPL29,RPL3,RPL30,RPL31,RPL32,RPL34,RPL35,RPL35A,RPL36,RPL36A,RPL37,RPL37A,RPL38,RPL39,RPL4,RPL41,RPL5,RPL6,RPL7A,RPL8,RPLP0,RPLP1,RPLP2,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS25,RPS27,RPS27A,RPS28,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8,RPS9,RPSA,RRAGD,RYR2,SCARB2,SDAD1,SEC13,SEC24B,SEC24D,SEC61B,SESN2,SGCD,SHH,SLBP,SLC25A6,SLC9A3R1,SMG5,SMURF1,SNUPN,SNX9,SORCS2,SPCS2,SPCS3,SPIDR,SPTBN1,SRRM1,SUN1,SUPT6H,SYMPK,SYNE3,SYTL2,SZT2,TAF3,TAOK2,TARDBP,TAX1BP3,TBC1D1,TBC1D10B,TBC1D22A,TBC1D3I,TCAF1,TCP1,TFDP1,TGFB1,THOC5,TICAM2,TIMM17A,TIMM50,TIMM9,TLN1,TM9SF2,TMED3,TMED9,TMEM107,TMSB10,TNFRSF1A,TNPO2,TOLLIP,TOMM22,TOR1AIP1,TPR,TRAK1,TSC1,TSPAN14,TSPAN5,U2AF2,UBA52,UBAC2,UBL5,USP9X,VAPA,VCP,VPS25,VPS4A,WAPL,WDR34,XPO1,XPOT,YTHDC1,YWHAB,YWHAE,YWHAQ,YWHAZ	1898	4.87222934285957e-13	1.64177795283478	1.79687818164661e-09
GO_INTRACELLULAR_PROTEIN_TRANSPORT	AGXT,AKAP12,AKAP6,ANK3,ANP32B,AP1G1,AP2B1,AP2M1,ARHGEF2,ARL6IP1,ASPSCR1,BCR,BID,CACNB3,CALR,CBLB,CD24,CD74,CDC42,CDH1,CHMP4B,CHP1,CLIP1,CLU,CPSF4,CTSA,DDX39B,DLG2,DYNLL2,ECT2,EIF2D,EIF5A,EIF6,EVI5,FAM91A1,FIS1,FLNA,GABARAP,GRIPAP1,HDAC6,HGS,HM13,HNRNPA2B1,HSD17B4,HSPA8,HSPB1,HUWE1,IDH1,INSIG1,IPO7,KCNB1,KIF3B,KIF5C,KPNA1,KPNA7,KPNB1,LAMP2,MAPK1,MAPK14,MFN2,MICALL2,MYO1C,NCOA4,NPM1,NUDT19,NUP160,NUP62,NUP88,OAZ1,PABPN1,PARD3,PCM1,PDCD6,PEX26,PIK3R2,PKD1,PKIG,POM121,POM121L2,PTTG1IP,RAB12,RAB1B,RAB28,RAB2A,RAB40B,RAB43,RAB5B,RAB7A,RAB8B,RABGAP1L,RGPD2,RGPD4,RIMS1,RIMS2,ROMO1,RPH3AL,RPL10,RPL11,RPL13,RPL13A,RPL14,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL23,RPL26,RPL27,RPL28,RPL29,RPL3,RPL30,RPL31,RPL32,RPL34,RPL35,RPL35A,RPL36,RPL36A,RPL37,RPL37A,RPL38,RPL39,RPL4,RPL41,RPL5,RPL6,RPL7A,RPL8,RPLP0,RPLP1,RPLP2,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS25,RPS27,RPS27A,RPS28,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8,RPS9,RPSA,SCARB2,SDAD1,SEC13,SEC24B,SEC24D,SEC61B,SHH,SLBP,SLC25A6,SMG5,SMURF1,SNUPN,SNX9,SORCS2,SPCS2,SPCS3,SRRM1,SUPT6H,SYMPK,SYTL2,TAOK2,TARDBP,TBC1D1,TBC1D10B,TBC1D22A,TBC1D3I,TCAF1,TGFB1,THOC5,TICAM2,TIMM17A,TIMM50,TIMM9,TMED3,TMED9,TNPO2,TOMM22,TPR,TRAK1,TSC1,U2AF2,UBA52,UBAC2,UBL5,USP9X,VCP,VPS25,VPS4A,WDR34,XPO1,XPOT,YTHDC1,YWHAB,YWHAE,YWHAQ,YWHAZ	1137	1.43515959903527e-12	1.81128325665525	5.29143344164304e-09
GO_MRNA_METABOLIC_PROCESS	ADAR,AGO2,ARL6IP4,ATM,C1QBP,CCAR2,CDK12,CELF4,CNOT9,CPSF4,CPSF7,CSDE1,DAZAP1,DDX39B,DHX15,DNAJC8,E2F1,EDC3,EIF4G1,ERN1,FLNA,FUS,GEMIN5,GRSF1,GSPT1,HIF1A,HNRNPA0,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPK,HSPA1B,HSPA8,HSPB1,IGF2BP1,LARP1,LSM3,MAPK14,MNAT1,NCL,NPM1,PABPC1,PABPC4,PABPN1,PATL1,PCBP2,PCBP4,PCIF1,PHRF1,POLR2A,POLR2E,PPARD,PPP2CA,PRPF19,PRPF39,PSMB3,PSMB7,PSMC3,PSMD11,PSMD6,PTBP1,RBFOX2,RBM10,RBM19,RBM3,RBM38,RBMX,RNF40,ROCK2,RPL10,RPL11,RPL13,RPL13A,RPL14,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL23,RPL26,RPL27,RPL28,RPL29,RPL3,RPL30,RPL31,RPL32,RPL34,RPL35,RPL35A,RPL36,RPL36A,RPL37,RPL37A,RPL38,RPL39,RPL4,RPL41,RPL5,RPL6,RPL7A,RPL8,RPLP0,RPLP1,RPLP2,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS25,RPS27,RPS27A,RPS28,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8,RPS9,RPSA,RSRC1,SAFB,SAFB2,SF3A1,SF3B3,SLBP,SMG5,SNRNP25,SNRNP70,SNUPN,SON,SRPK1,SRPK2,SRRM1,SRRM2,SRRT,SUPT6H,SYMPK,SYNCRIP,TARDBP,THOC5,TIRAP,TRIM71,TRMT61A,TXNL4A,U2AF2,UBA52,UBL5,XPO1,YTHDC1,YWHAB,YWHAZ,ZC3H3	821	1.82799796770825e-12	1.96328079809974	6.7380005089726e-09
